fc_demand,fc_nuclear,import_FR,export_FR,fc_wind,fc_solar_pv,fc_solar_th,date,hour
33466.0,7117.2,2600.0,2100.0,5594.0,5115.7,764.5,2020-09-14,12
33968.0,7117.2,2600.0,2100.0,5782.0,5434.4,877.2,2020-09-14,13
33310.0,7117.2,2600.0,2100.0,5963.0,5611.5,952.1,2020-09-14,14
32580.0,7117.2,2600.0,2100.0,5911.0,5409.7,1103.0,2020-09-14,15
32187.0,7117.2,2600.0,2100.0,5795.0,4647.0,1097.4,2020-09-14,16
32255.0,7117.2,2600.0,2100.0,5897.0,3686.5,961.3,2020-09-14,17
31634.0,7117.2,2600.0,2100.0,5549.0,2392.6,832.8,2020-09-14,18
31010.0,7117.2,2600.0,2100.0,5399.0,698.4,531.8,2020-09-14,19
31686.0,7117.2,2600.0,2100.0,5091.0,50.3,234.0,2020-09-14,20
32271.0,7117.2,2600.0,2100.0,5328.0,0.0,125.4,2020-09-14,21
29381.0,7117.2,2600.0,2100.0,5506.0,0.0,89.3,2020-09-14,22
26938.0,7117.2,2600.0,2100.0,5286.0,0.0,44.4,2020-09-14,23
25612.0,7117.2,2600.0,2100.0,5569.0,0.0,11.7,2020-09-15,0
24326.0,7117.2,2600.0,2100.0,5191.0,0.0,7.5,2020-09-15,1
23603.0,7117.2,2600.0,2100.0,4975.0,0.0,18.2,2020-09-15,2
23192.0,7117.2,2600.0,2100.0,3963.0,0.0,12.2,2020-09-15,3
23107.0,7117.2,2600.0,2100.0,2700.0,0.0,19.0,2020-09-15,4
23458.0,7117.2,2600.0,2100.0,2391.0,0.0,11.8,2020-09-15,5
25194.0,7117.2,2600.0,2100.0,2206.0,0.0,10.2,2020-09-15,6
27740.0,7117.2,2600.0,2100.0,1730.0,2.4,11.0,2020-09-15,7
29127.0,7117.2,2600.0,2100.0,1815.0,648.2,25.9,2020-09-15,8
30906.0,7117.2,2600.0,2100.0,1641.0,2578.4,150.5,2020-09-15,9
31856.0,7117.2,2600.0,2100.0,1516.0,4325.2,1031.8,2020-09-15,10
32633.0,7117.2,2600.0,2100.0,1637.0,5178.6,1207.4,2020-09-15,11
33744.0,7117.2,2600.0,2100.0,2148.0,5827.8,1172.0,2020-09-15,12
34225.0,7117.2,2600.0,2100.0,2423.0,6204.1,1537.9,2020-09-15,13
33413.0,7117.2,2600.0,2100.0,2683.0,6217.3,1678.2,2020-09-15,14
32838.0,7117.2,2600.0,2100.0,2774.0,5865.7,1559.5,2020-09-15,15
32466.0,7117.2,2600.0,2100.0,2615.0,5433.8,1644.5,2020-09-15,16
32322.0,7117.2,2600.0,2100.0,2435.0,4559.8,1641.7,2020-09-15,17
31922.0,7117.2,2600.0,2100.0,2307.0,3184.0,1643.5,2020-09-15,18
31477.0,7117.2,2600.0,2100.0,2272.0,1101.2,1213.5,2020-09-15,19
32313.0,7117.2,2600.0,2100.0,2052.0,67.3,691.8,2020-09-15,20
32598.0,7117.2,2600.0,2100.0,1967.0,0.0,419.6,2020-09-15,21
29662.0,7117.2,2600.0,2100.0,1860.0,0.0,366.3,2020-09-15,22
27427.0,7117.2,2600.0,2100.0,1630.0,0.0,372.5,2020-09-15,23
25985.0,7117.2,2600.0,2100.0,1357.0,0.0,177.6,2020-09-16,0
24745.0,7117.2,2600.0,2100.0,1513.0,0.0,103.3,2020-09-16,1
23985.0,7117.2,2600.0,2100.0,1428.0,0.0,74.7,2020-09-16,2
23636.0,7117.2,2600.0,2100.0,1155.0,0.0,32.9,2020-09-16,3
23587.0,7117.2,2600.0,2100.0,959.0,0.0,32.2,2020-09-16,4
23863.0,7117.2,2600.0,2100.0,793.0,0.0,29.4,2020-09-16,5
25881.0,7117.2,2600.0,2100.0,769.0,0.0,12.8,2020-09-16,6
28619.0,7117.2,2600.0,2100.0,901.0,3.0,5.8,2020-09-16,7
29968.0,7117.2,2600.0,2100.0,927.0,677.3,8.3,2020-09-16,8
31255.0,7117.2,2600.0,2100.0,867.0,2772.7,100.4,2020-09-16,9
32407.0,7117.2,2600.0,2100.0,768.0,4525.7,507.8,2020-09-16,10
32880.0,7117.2,2600.0,2100.0,862.0,5478.9,869.3,2020-09-16,11
34095.0,7117.2,2600.0,2100.0,1105.0,5829.8,963.5,2020-09-16,12
34689.0,7117.2,2600.0,2100.0,1460.0,5813.5,1055.0,2020-09-16,13
33843.0,7117.2,2600.0,2100.0,1795.0,5641.0,857.5,2020-09-16,14
33116.0,7117.2,2600.0,2100.0,1947.0,5049.7,626.4,2020-09-16,15
33106.0,7117.2,2600.0,2100.0,2255.0,4471.9,526.9,2020-09-16,16
33357.0,7117.2,2600.0,2100.0,2759.0,3303.6,340.9,2020-09-16,17
32618.0,7117.2,2600.0,2100.0,3162.0,1800.8,220.0,2020-09-16,18
31856.0,7117.2,2600.0,2100.0,3437.0,415.5,136.1,2020-09-16,19
32762.0,7117.2,2600.0,2100.0,3561.0,7.5,23.3,2020-09-16,20
32946.0,7117.2,2600.0,2100.0,4184.0,0.0,6.0,2020-09-16,21
30225.0,7117.2,2600.0,2100.0,4755.0,0.0,6.1,2020-09-16,22
27693.0,7117.2,2600.0,2100.0,5091.0,0.0,7.1,2020-09-16,23
26246.0,7117.2,2600.0,2100.0,5193.0,0.0,8.9,2020-09-17,0
24885.0,7117.2,2600.0,2100.0,5280.0,0.0,8.6,2020-09-17,1
24039.0,7117.2,2600.0,2100.0,5129.0,0.0,9.8,2020-09-17,2
23688.0,7117.2,2600.0,2100.0,4603.0,0.0,10.4,2020-09-17,3
23489.0,7117.2,2600.0,2100.0,3725.0,0.0,10.3,2020-09-17,4
23858.0,7117.2,2600.0,2100.0,3662.0,0.0,10.6,2020-09-17,5
25796.0,7117.2,2600.0,2100.0,4158.0,0.0,10.6,2020-09-17,6
28577.0,7117.2,2600.0,2100.0,4622.0,1.8,10.3,2020-09-17,7
29513.0,7117.2,2600.0,2100.0,4515.0,324.7,10.3,2020-09-17,8
31247.0,7117.2,2600.0,2100.0,4354.0,1545.2,21.7,2020-09-17,9
32177.0,7117.2,2600.0,2100.0,3992.0,2594.1,107.5,2020-09-17,10
33258.0,7117.2,2600.0,2100.0,4456.0,3239.3,91.2,2020-09-17,11
34163.0,7117.2,2600.0,2100.0,4828.0,3413.1,104.0,2020-09-17,12
34112.0,7117.2,2600.0,2100.0,5303.0,3545.2,146.5,2020-09-17,13
33216.0,7117.2,2600.0,2100.0,5674.0,3699.5,151.4,2020-09-17,14
32316.0,7117.2,2600.0,2100.0,5959.0,3956.9,189.3,2020-09-17,15
31798.0,7117.2,2600.0,2100.0,6049.0,3410.6,180.5,2020-09-17,16
31822.0,7117.2,2600.0,2100.0,6625.0,2715.4,108.7,2020-09-17,17
31176.0,7117.2,2600.0,2100.0,6758.0,1544.1,48.2,2020-09-17,18
30893.0,7117.2,2600.0,2100.0,6791.0,324.7,17.4,2020-09-17,19
32175.0,7117.2,2600.0,2100.0,6841.0,24.7,13.1,2020-09-17,20
32364.0,7117.2,2600.0,2100.0,6704.0,0.0,7.5,2020-09-17,21
29479.0,7117.2,2600.0,2100.0,6288.0,0.0,9.5,2020-09-17,22
27086.0,7117.2,2600.0,2100.0,7210.0,0.0,10.6,2020-09-17,23
25696.0,7117.2,2800.0,2500.0,7682.0,0.0,10.5,2020-09-18,0
24414.0,7117.2,2800.0,2500.0,8129.0,0.0,10.5,2020-09-18,1
23588.0,7117.2,2800.0,2500.0,7688.0,0.0,10.5,2020-09-18,2
23206.0,7117.2,2800.0,2500.0,6869.0,0.0,10.7,2020-09-18,3
23134.0,7117.2,2800.0,2500.0,7373.0,0.0,10.3,2020-09-18,4
23485.0,7117.2,2800.0,2500.0,7890.0,0.0,9.9,2020-09-18,5
25270.0,7117.2,2800.0,2500.0,8349.0,0.0,10.1,2020-09-18,6
27902.0,7117.2,2800.0,2500.0,7755.0,1.0,10.1,2020-09-18,7
29291.0,7117.2,2800.0,2350.0,7437.0,136.1,10.3,2020-09-18,8
30510.0,7117.2,2800.0,2350.0,6996.0,773.4,10.3,2020-09-18,9
31451.0,7117.2,2800.0,2350.0,6873.0,1349.6,14.4,2020-09-18,10
32136.0,7117.2,2800.0,2350.0,7738.0,2291.6,22.3,2020-09-18,11
32797.0,7117.2,2800.0,2500.0,8315.0,3127.4,35.0,2020-09-18,12
32790.0,7117.2,2800.0,2500.0,8766.0,3087.1,139.1,2020-09-18,13
31702.0,7117.2,2800.0,2500.0,9170.0,3088.5,179.9,2020-09-18,14
30426.0,7117.2,2800.0,2500.0,8826.0,3050.7,85.0,2020-09-18,15
29759.0,7117.2,2800.0,2500.0,7312.0,2666.5,109.9,2020-09-18,16
29435.0,7117.2,2800.0,2500.0,6223.0,2627.5,190.8,2020-09-18,17
29201.0,7117.2,2800.0,2500.0,6382.0,1850.5,137.4,2020-09-18,18
29099.0,7117.2,2800.0,2500.0,6959.0,564.4,63.4,2020-09-18,19
30401.0,7117.2,2800.0,2500.0,6316.0,83.0,40.6,2020-09-18,20
30346.0,7117.2,2800.0,2500.0,5591.0,0.0,31.1,2020-09-18,21
27604.0,7117.2,2800.0,2500.0,5432.0,0.0,39.6,2020-09-18,22
25735.0,7117.2,2800.0,2500.0,5030.0,0.0,51.8,2020-09-18,23
24613.0,7117.2,2800.0,2300.0,4897.0,0.0,25.3,2020-09-19,0
23494.0,7117.2,2800.0,2300.0,4993.0,0.0,7.8,2020-09-19,1
22586.0,7117.2,2800.0,2500.0,5238.0,0.0,7.9,2020-09-19,2
21935.0,7117.2,2800.0,2500.0,5578.0,0.0,10.8,2020-09-19,3
21446.0,7117.2,2800.0,2500.0,5620.0,0.0,9.2,2020-09-19,4
21315.0,7117.2,2800.0,2500.0,5263.0,0.0,8.3,2020-09-19,5
21749.0,7117.2,2800.0,2500.0,5436.0,0.0,7.9,2020-09-19,6
22503.0,7117.2,2800.0,2500.0,5765.0,1.8,11.0,2020-09-19,7
23138.0,7117.2,2500.0,2300.0,6009.0,413.0,9.0,2020-09-19,8
24775.0,7117.2,2500.0,2300.0,5996.0,1994.2,20.5,2020-09-19,9
26300.0,7117.2,2500.0,2300.0,6169.0,3636.8,159.6,2020-09-19,10
27247.0,7117.2,2500.0,2300.0,6683.0,4495.6,318.9,2020-09-19,11
28041.0,7117.2,2500.0,2300.0,6667.0,4851.0,550.2,2020-09-19,12
28368.0,7117.2,2500.0,2300.0,7105.0,4854.5,706.1,2020-09-19,13
27424.0,7117.2,2500.0,2300.0,7610.0,4962.7,813.9,2020-09-19,14
26322.0,7117.2,2500.0,2300.0,8027.0,4855.9,856.4,2020-09-19,15
25552.0,7117.2,2500.0,2300.0,8146.0,4695.8,844.0,2020-09-19,16
25057.0,7117.2,2500.0,2300.0,7427.0,3743.9,932.7,2020-09-19,17
24640.0,7117.2,2800.0,2300.0,6873.0,2280.0,785.1,2020-09-19,18
24798.0,7117.2,2800.0,2300.0,5869.0,629.5,550.6,2020-09-19,19
26636.0,7117.2,2800.0,2300.0,4820.0,27.3,253.9,2020-09-19,20
27454.0,7117.2,2800.0,2300.0,4453.0,0.0,145.7,2020-09-19,21
25574.0,7117.2,2800.0,2300.0,4524.0,0.0,124.7,2020-09-19,22
23895.0,7117.2,2800.0,2300.0,4446.0,0.0,117.6,2020-09-19,23
22559.0,7117.2,2800.0,2300.0,4247.0,0.0,109.2,2020-09-20,0
21140.0,7117.2,2800.0,2500.0,4112.0,0.0,32.1,2020-09-20,1
20317.0,7117.2,2800.0,2500.0,4131.0,0.0,16.4,2020-09-20,2
19750.0,7117.2,2800.0,2500.0,3972.0,0.0,11.6,2020-09-20,3
19356.0,7117.2,2800.0,2500.0,3811.0,0.0,10.3,2020-09-20,4
19303.0,7117.2,2800.0,2500.0,3407.0,0.0,10.0,2020-09-20,5
19532.0,7117.2,2800.0,2500.0,3109.0,0.0,9.0,2020-09-20,6
19761.0,7117.2,2800.0,2500.0,2756.0,2.2,10.8,2020-09-20,7
20011.0,7117.2,2800.0,2500.0,2542.0,458.7,11.5,2020-09-20,8
21608.0,7117.2,2800.0,2500.0,2248.0,2149.5,31.8,2020-09-20,9
23122.0,7117.2,2800.0,2500.0,2301.0,3792.1,346.3,2020-09-20,10
24255.0,7117.2,2800.0,2500.0,2395.0,4585.2,608.4,2020-09-20,11
24786.0,7117.2,2800.0,2500.0,2410.0,5017.5,802.5,2020-09-20,12
25335.0,7117.2,2800.0,2500.0,2568.0,5229.7,895.0,2020-09-20,13
25421.0,7117.2,2800.0,2500.0,3060.0,5303.6,842.8,2020-09-20,14
24101.0,7117.2,2800.0,2500.0,2894.0,5073.2,879.5,2020-09-20,15
23410.0,7117.2,2800.0,2500.0,3167.0,4581.1,873.6,2020-09-20,16
23072.0,7117.2,2800.0,2500.0,2958.0,3813.3,949.9,2020-09-20,17
23142.0,7117.2,2800.0,2300.0,2928.0,2480.5,1022.5,2020-09-20,18
23453.0,7117.2,2800.0,2300.0,2693.0,650.4,564.6,2020-09-20,19
25459.0,7117.2,2800.0,2300.0,2482.0,36.8,293.3,2020-09-20,20
26930.0,7117.2,2800.0,2300.0,2642.0,0.0,134.2,2020-09-20,21
25654.0,7117.2,2800.0,2300.0,2423.0,0.0,162.4,2020-09-20,22
23739.0,7117.2,2800.0,2300.0,2340.0,0.0,108.4,2020-09-20,23
22430.0,7117.2,2800.0,2300.0,2425.0,0.0,27.2,2020-09-21,0
21392.0,7117.2,2800.0,2500.0,2254.0,0.0,17.9,2020-09-21,1
20563.0,7117.2,2800.0,2500.0,2218.0,0.0,12.0,2020-09-21,2
20258.0,7117.2,2800.0,2500.0,2106.0,0.0,11.0,2020-09-21,3
20395.0,7117.2,2800.0,2500.0,2002.0,0.0,7.5,2020-09-21,4
20860.0,7117.2,2800.0,2500.0,1851.0,0.0,3.9,2020-09-21,5
23280.0,7117.2,2800.0,2500.0,1730.0,0.0,9.8,2020-09-21,6
26411.0,7117.2,2800.0,2300.0,1665.0,1.4,9.1,2020-09-21,7
28188.0,7117.2,2800.0,2300.0,1619.0,387.7,14.2,2020-09-21,8
29743.0,7117.2,2800.0,2300.0,1515.0,1799.4,30.3,2020-09-21,9
30346.0,7117.2,2800.0,2300.0,1288.0,3137.7,353.8,2020-09-21,10
30773.0,7117.2,2800.0,2300.0,1133.0,4295.7,777.5,2020-09-21,11
31426.0,7117.2,2800.0,2300.0,1187.0,5128.0,851.2,2020-09-21,12
31564.0,7117.2,2800.0,2300.0,1455.0,5643.1,1065.7,2020-09-21,13
30414.0,7117.2,2800.0,2300.0,1542.0,6013.2,1224.8,2020-09-21,14
29643.0,7117.2,2800.0,2300.0,1800.0,5949.3,1331.9,2020-09-21,15
29383.0,7117.2,2800.0,2300.0,2064.0,5405.3,1518.9,2020-09-21,16
29631.0,7117.2,2800.0,2300.0,2293.0,4560.7,1554.9,2020-09-21,17
29210.0,7117.2,2800.0,2300.0,2154.0,3000.7,1540.5,2020-09-21,18
29203.0,7117.2,2800.0,2300.0,1908.0,896.4,1154.8,2020-09-21,19
30735.0,7117.2,2800.0,2300.0,1728.0,23.9,628.6,2020-09-21,20
30684.0,7117.2,2800.0,2300.0,1852.0,0.0,329.2,2020-09-21,21
27771.0,7117.2,2800.0,2300.0,1784.0,0.0,206.6,2020-09-21,22
25593.0,7117.2,2800.0,2300.0,1628.0,0.0,147.6,2020-09-21,23
24240.0,7117.2,2800.0,2300.0,1650.0,0.0,88.8,2020-09-22,0
23027.0,7117.2,2800.0,2500.0,1606.0,0.0,33.7,2020-09-22,1
22410.0,7117.2,2800.0,2500.0,1650.0,0.0,12.8,2020-09-22,2
22160.0,7117.2,2800.0,2500.0,1355.0,0.0,20.2,2020-09-22,3
22193.0,7117.2,2800.0,2500.0,1102.0,0.0,18.2,2020-09-22,4
22592.0,7117.2,2800.0,2500.0,947.0,0.0,18.6,2020-09-22,5
24582.0,7117.2,2800.0,2500.0,964.0,0.0,19.8,2020-09-22,6
27600.0,7117.2,2800.0,2300.0,913.0,1.7,18.8,2020-09-22,7
28754.0,7117.2,2800.0,2300.0,781.0,516.9,21.2,2020-09-22,8
29719.0,7117.2,2800.0,2300.0,713.0,2509.8,44.6,2020-09-22,9
30555.0,7117.2,2800.0,2300.0,488.0,4393.9,375.0,2020-09-22,10
31038.0,7117.2,2800.0,2300.0,557.0,5602.4,986.0,2020-09-22,11
31687.0,7117.2,2800.0,2300.0,784.0,6195.1,1188.8,2020-09-22,12
31802.0,7117.2,2800.0,2300.0,1127.0,6406.4,1364.2,2020-09-22,13
30844.0,7117.2,2800.0,2300.0,1575.0,6305.7,1406.7,2020-09-22,14
30330.0,7117.2,2800.0,2300.0,2065.0,6000.4,1509.4,2020-09-22,15
30281.0,7117.2,2800.0,2300.0,2496.0,5347.4,1493.8,2020-09-22,16
30285.0,7117.2,2800.0,2300.0,2743.0,4242.1,1319.8,2020-09-22,17
29660.0,7117.2,2800.0,2300.0,2826.0,2596.8,1185.7,2020-09-22,18
29438.0,7117.2,2800.0,2300.0,2871.0,709.3,542.7,2020-09-22,19
31294.0,7117.2,2800.0,2300.0,2714.0,17.5,328.5,2020-09-22,20
31245.0,7117.2,2800.0,2300.0,3021.0,0.0,170.4,2020-09-22,21
28357.0,7117.2,2800.0,2300.0,3343.0,0.0,102.8,2020-09-22,22
25947.0,7117.2,2800.0,2300.0,3658.0,0.0,73.1,2020-09-22,23
24733.0,7117.2,2800.0,2300.0,4160.0,0.0,59.2,2020-09-23,0
23536.0,7117.2,2800.0,2500.0,4501.0,0.0,39.4,2020-09-23,1
22712.0,7117.2,2800.0,2500.0,4483.0,0.0,25.0,2020-09-23,2
22434.0,7117.2,2800.0,2500.0,4371.0,0.0,14.4,2020-09-23,3
22403.0,7117.2,2800.0,2500.0,4390.0,0.0,9.4,2020-09-23,4
22781.0,7117.2,2800.0,2500.0,4369.0,0.0,9.0,2020-09-23,5
24851.0,7117.2,2800.0,2500.0,4196.0,0.0,8.4,2020-09-23,6
27825.0,7117.2,2800.0,2300.0,3978.0,1.3,10.3,2020-09-23,7
29113.0,7117.2,2800.0,2300.0,3513.0,389.4,11.9,2020-09-23,8
30086.0,7117.2,2800.0,2300.0,3383.0,1864.0,31.3,2020-09-23,9
30821.0,7117.2,2800.0,2300.0,3496.0,3335.2,226.9,2020-09-23,10
31472.0,7117.2,2800.0,2300.0,3869.0,4298.5,552.0,2020-09-23,11
32107.0,7117.2,2800.0,2300.0,4965.0,4913.8,511.8,2020-09-23,12
32310.0,7117.2,2800.0,2300.0,5900.0,5269.6,573.3,2020-09-23,13
31243.0,7117.2,2800.0,2300.0,6040.0,5225.2,748.7,2020-09-23,14
30462.0,7117.2,2800.0,2300.0,6900.0,4939.8,982.7,2020-09-23,15
30046.0,7117.2,2800.0,2300.0,7424.0,4116.0,966.0,2020-09-23,16
30237.0,7117.2,2800.0,2300.0,7149.0,3506.0,951.3,2020-09-23,17
29698.0,7117.2,2800.0,2500.0,6533.0,2073.8,816.4,2020-09-23,18
29518.0,7117.2,2800.0,2500.0,5122.0,533.4,483.8,2020-09-23,19
31443.0,7117.2,2800.0,2500.0,4291.0,28.2,346.5,2020-09-23,20
31382.0,7117.2,2800.0,2500.0,4451.0,0.0,95.3,2020-09-23,21
28370.0,7117.2,2800.0,2500.0,4820.0,0.0,42.9,2020-09-23,22
25970.0,7117.2,2800.0,2500.0,4798.0,0.0,48.6,2020-09-23,23
24801.0,7117.2,2800.0,2500.0,4832.0,0.0,33.5,2020-09-24,0
23651.0,7117.2,2800.0,2500.0,4786.0,0.0,19.2,2020-09-24,1
22986.0,7117.2,2800.0,2500.0,4993.0,0.0,16.0,2020-09-24,2
22640.0,7117.2,2800.0,2500.0,5144.0,0.0,15.0,2020-09-24,3
22651.0,7117.2,2800.0,2500.0,5423.0,0.0,11.4,2020-09-24,4
23062.0,7117.2,2800.0,2500.0,5613.0,0.0,10.9,2020-09-24,5
24827.0,7117.2,2800.0,2500.0,5591.0,0.0,10.2,2020-09-24,6
27613.0,7117.2,2800.0,2500.0,5618.0,1.0,10.9,2020-09-24,7
28500.0,7117.2,2800.0,2500.0,5427.0,291.0,11.6,2020-09-24,8
29792.0,7117.2,2800.0,2500.0,5443.0,1333.1,12.7,2020-09-24,9
30555.0,7117.2,2800.0,2500.0,5781.0,2722.6,106.1,2020-09-24,10
31088.0,7117.2,2800.0,2500.0,7193.0,3213.7,252.7,2020-09-24,11
31902.0,7117.2,2800.0,2500.0,8930.0,3725.9,296.1,2020-09-24,12
32122.0,7075.5,2800.0,2500.0,11275.0,4053.5,289.8,2020-09-24,13
31059.0,7075.5,2800.0,2500.0,12873.0,4040.2,339.0,2020-09-24,14
30233.0,7075.5,2800.0,2500.0,13952.0,3777.5,335.6,2020-09-24,15
29921.0,7075.5,2800.0,2500.0,14775.0,3362.9,316.1,2020-09-24,16
29788.0,7075.5,2800.0,2500.0,15045.0,2768.8,332.4,2020-09-24,17
29554.0,7075.5,2800.0,2500.0,14516.0,1822.9,323.4,2020-09-24,18
29450.0,7075.5,2800.0,2500.0,13798.0,478.7,216.9,2020-09-24,19
31458.0,7075.5,2800.0,2500.0,13146.0,19.1,104.6,2020-09-24,20
31185.0,7075.5,2800.0,2500.0,12802.0,0.0,42.9,2020-09-24,21
28242.0,7075.5,2800.0,2500.0,12931.0,0.0,48.1,2020-09-24,22
26092.0,7075.5,2800.0,2500.0,13418.0,0.0,20.4,2020-09-24,23
24724.0,7075.5,2800.0,2500.0,13873.0,0.0,11.2,2020-09-25,0
23628.0,7075.5,2800.0,2500.0,14030.0,0.0,8.8,2020-09-25,1
22885.0,7075.5,2800.0,2500.0,13855.0,0.0,12.4,2020-09-25,2
22579.0,7075.5,2800.0,2500.0,13665.0,0.0,16.4,2020-09-25,3
22496.0,7075.5,2800.0,2500.0,13577.0,0.0,13.6,2020-09-25,4
22807.0,7075.5,2800.0,2500.0,13573.0,0.0,14.4,2020-09-25,5
24694.0,7075.5,2800.0,2500.0,13935.0,0.0,9.3,2020-09-25,6
27532.0,7075.5,2800.0,2500.0,13720.0,1.1,14.1,2020-09-25,7
28575.0,7075.5,2800.0,2500.0,13577.0,529.1,25.9,2020-09-25,8
29278.0,7075.5,2800.0,2500.0,13612.0,2604.2,79.0,2020-09-25,9
29989.0,7075.5,2800.0,2500.0,14001.0,4604.7,721.9,2020-09-25,10
30428.0,7075.5,2800.0,2500.0,13954.0,5484.8,1442.1,2020-09-25,11
30693.0,7075.5,2800.0,2500.0,13998.0,6051.7,1668.6,2020-09-25,12
30705.0,7091.5,2800.0,2500.0,13913.0,6304.7,1661.7,2020-09-25,13
29871.0,7091.5,2800.0,2500.0,14062.0,6224.1,1683.9,2020-09-25,14
28734.0,7091.5,2800.0,2500.0,14114.0,6037.4,1684.7,2020-09-25,15
28423.0,7091.5,2800.0,2500.0,13931.0,5674.4,1854.0,2020-09-25,16
28477.0,7091.5,2800.0,2500.0,14038.0,4863.9,1857.6,2020-09-25,17
28169.0,7091.5,2800.0,2500.0,13818.0,3125.5,1726.6,2020-09-25,18
28072.0,7091.5,2800.0,2500.0,13006.0,787.1,1200.4,2020-09-25,19
29824.0,7091.5,2800.0,2500.0,11676.0,58.1,711.2,2020-09-25,20
29700.0,7091.5,2800.0,2500.0,10556.0,0.0,370.5,2020-09-25,21
26861.0,7091.5,2800.0,2500.0,10374.0,0.0,282.6,2020-09-25,22
24924.0,7091.5,2800.0,2500.0,9512.0,0.0,270.4,2020-09-25,23
24032.0,7085.5,2800.0,2500.0,9373.0,0.0,173.5,2020-09-26,0
22816.0,7085.5,2800.0,2500.0,9321.0,0.0,87.8,2020-09-26,1
21791.0,7085.5,2800.0,2500.0,9557.0,0.0,45.6,2020-09-26,2
21228.0,7085.5,2800.0,2500.0,9431.0,0.0,76.8,2020-09-26,3
20841.0,7085.5,2800.0,2500.0,9317.0,0.0,26.0,2020-09-26,4
20683.0,7085.5,2800.0,2500.0,9762.0,0.0,23.7,2020-09-26,5
21124.0,7085.5,2800.0,2500.0,9982.0,0.0,21.6,2020-09-26,6
22069.0,7085.5,2800.0,2500.0,9937.0,1.0,20.9,2020-09-26,7
22430.0,7085.5,2800.0,2500.0,9606.0,498.4,30.1,2020-09-26,8
24163.0,7085.5,2800.0,2500.0,9270.0,2567.9,112.9,2020-09-26,9
25657.0,7085.5,2800.0,2500.0,9820.0,4523.2,908.6,2020-09-26,10
26399.0,7085.5,2800.0,2500.0,10580.0,5652.4,1669.8,2020-09-26,11
26731.0,7085.5,2800.0,2500.0,10770.0,6394.3,1916.6,2020-09-26,12
27073.0,7085.5,2800.0,2500.0,10706.0,6659.7,1997.7,2020-09-26,13
26474.0,7085.5,2800.0,2500.0,11027.0,6542.5,1906.4,2020-09-26,14
25187.0,7085.5,2800.0,2500.0,10975.0,6305.1,1899.6,2020-09-26,15
24401.0,7085.5,2800.0,2500.0,11741.0,5554.2,1879.5,2020-09-26,16
24128.0,7085.5,2800.0,2500.0,11657.0,4274.7,1811.2,2020-09-26,17
24206.0,7085.5,2800.0,2500.0,12534.0,2515.4,1600.7,2020-09-26,18
24175.0,7085.5,2800.0,2500.0,13341.0,568.6,973.4,2020-09-26,19
26179.0,7085.5,2800.0,2500.0,12315.0,3.3,521.0,2020-09-26,20
27031.0,7085.5,2800.0,2500.0,12724.0,0.0,466.5,2020-09-26,21
25085.0,7085.5,2800.0,2500.0,13211.0,0.0,389.3,2020-09-26,22
23443.0,7085.5,2800.0,2500.0,13861.0,0.0,333.1,2020-09-26,23
22146.0,7085.5,2800.0,2500.0,13451.0,0.0,309.9,2020-09-27,0
20754.0,7085.5,2800.0,2500.0,13989.0,0.0,169.5,2020-09-27,1
19918.0,7085.5,2800.0,2500.0,13182.0,0.0,95.1,2020-09-27,2
19329.0,7085.5,2800.0,2500.0,12543.0,0.0,89.8,2020-09-27,3
19021.0,7085.5,2800.0,2500.0,11863.0,0.0,67.9,2020-09-27,4
19028.0,7085.5,2800.0,2500.0,11079.0,0.0,54.1,2020-09-27,5
19246.0,7085.5,2800.0,2500.0,10472.0,0.0,43.5,2020-09-27,6
19436.0,7085.5,2800.0,2500.0,9840.0,10.5,37.9,2020-09-27,7
19790.0,7085.5,2800.0,2500.0,9392.0,449.4,45.2,2020-09-27,8
21361.0,7085.5,2800.0,2500.0,8838.0,2601.6,128.5,2020-09-27,9
22461.0,7085.5,2800.0,2500.0,8971.0,4642.9,953.2,2020-09-27,10
23614.0,7085.5,2800.0,2500.0,9203.0,5825.2,1603.3,2020-09-27,11
24417.0,7085.5,2800.0,2500.0,8510.0,6327.5,1852.7,2020-09-27,12
25072.0,7085.5,2800.0,2500.0,7830.0,6367.8,1866.7,2020-09-27,13
24930.0,7085.5,2800.0,2500.0,7353.0,6380.0,1792.4,2020-09-27,14
23520.0,7085.5,2800.0,2500.0,7363.0,6203.9,1736.6,2020-09-27,15
22839.0,7085.5,2800.0,2500.0,7307.0,5690.6,1806.4,2020-09-27,16
22434.0,7085.5,2800.0,2500.0,7513.0,4855.4,1858.9,2020-09-27,17
22567.0,7085.5,2800.0,2500.0,7683.0,3165.3,1836.3,2020-09-27,18
22878.0,7085.5,2800.0,2500.0,7312.0,748.9,1243.0,2020-09-27,19
25477.0,7085.5,2800.0,2500.0,7020.0,7.9,660.8,2020-09-27,20
26485.0,7085.5,2800.0,2500.0,7583.0,0.0,484.2,2020-09-27,21
25019.0,7085.5,2800.0,2500.0,7389.0,0.0,434.4,2020-09-27,22
23142.0,7085.5,2800.0,2500.0,7201.0,0.0,377.1,2020-09-27,23
21651.0,7075.5,2200.0,2500.0,6927.0,0.0,237.7,2020-09-28,0
20584.0,7075.5,2200.0,2500.0,6603.0,0.0,133.0,2020-09-28,1
20011.0,7075.5,2200.0,2500.0,6507.0,0.0,65.9,2020-09-28,2
